,State,County,Democratic,Republican,FIPS,Total Population,Citizen Voting-Age Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural,Party,Percent Age between 30 and 64 inclusive,Percent Male,Percent more than High School Degree,Percent more than Bachelor's Degree,Citizen Voting-Age Population voted
897,TX,san saba,247.0,1811.0,48411,5881,4240.0,65.97517429,3.247746982,29.19571501,11.52865159,47.69597007,37.01751403,21.83302159,40718,3.85403854,25.47938639,85.45062320000002,49.35573316,Rep,41.14946438,52.30402993,74.52061361,14.549376799999976,2058.0
898,TX,schleicher,209.0,735.0,48413,3171,1995.0,48.50204983,0.252286345,50.96184169,14.12803532,49.0696941,41.91106906,15.32639546,59766,4.551201011,23.71239164,80.87710352,100.0,Rep,42.76253548,50.9303059,76.28760836000001,19.122896479999994,944.0
899,TX,scurry,642.0,3705.0,48415,17314,,54.37796003,4.73605175,39.17638905,4.129606099,45.98013169,42.05267414,13.93669863,55661,4.306990474,19.29038617,84.57127498,31.70025412,Rep,44.01062723,54.01986831,80.70961383,15.428725020000002,4347.0
900,TX,shelby,1521.0,6008.0,48419,25705,,62.67652208,17.63470142,17.59579848,9.86967516,50.92783505,41.21766193,15.93075277,36312,9.602364833,24.64466541,84.70078692,79.43256837,Rep,42.8515853,49.07216495,75.35533459,15.299213080000001,7529.0
901,TX,stephens,324.0,2627.0,48429,9787,,71.93215490000001,2.513538367,23.3370798,7.019515684,45.93848983,38.90875651,18.15673853,45217,5.984367367000001,22.86018885,83.07950046,39.36656282,Rep,42.93450496,54.06151017,77.13981115,16.920499539999994,2951.0
902,TX,sterling,44.0,442.0,48431,1233,,60.98945661,0.243309002,37.71289538,11.11111111,47.20194647,38.68613139,12.89537713,50156,1.335559265,14.24968474,76.2925599,100.0,Rep,48.41849148,52.79805353,85.75031526000001,23.7074401,486.0
903,TX,stonewall,112.0,497.0,48433,1233,,71.93836172,4.379562044,23.03325223,3.163017032,49.7972425,31.46796431,23.84428224,47969,6.91588785,20.54176072,86.45598194,100.0,Rep,44.68775345,50.2027575,79.45823928,13.544018059999999,609.0
904,TX,sutton,265.0,934.0,48435,3936,2585.0,40.72662602,0.076219512,58.35873984,9.806910569,46.79878049,40.29471545,16.46341463,54567,6.620395088,23.3530572,83.15581854,18.79844961,Rep,43.24186992,53.20121951,76.6469428,16.84418146,1199.0
905,TX,swisher,420.0,1461.0,48437,7639,5405.0,48.38329624,5.720644063,42.44010996,5.524283283,48.10839115,42.30920278,17.89501244,35167,5.087658989,19.48026185,85.1815116,37.5732111,Rep,39.795784780000005,51.89160885,80.51973815,14.818488400000007,1881.0
906,TX,tarrant,313497.0,309189.0,48439,1947529,,49.1899222,15.32167172,27.82741618,15.90343456,51.04904728,43.9710012,10.216073800000002,60373,6.0007712610000015,14.7742301,69.26534742,1.288201327,Demo,45.81292499999999,48.95095272,85.2257699,30.734652580000002,622686.0
907,TX,taylor,10489.0,29811.0,48441,135234,,65.13524705,7.356877708,23.39204638,5.49270154,51.00418534,46.98596507,13.87372998,47044,5.465752369,13.15073175,75.8821878,16.03348897,Rep,39.14030495,48.99581466,86.84926825,24.117812200000003,40300.0
908,TX,terry,629.0,2169.0,48445,12724,,41.44137064,4.58975165,53.13580635,10.16975794,46.84061616,43.97988054,14.50801635,40407,6.999598877,30.8112131,87.86901513,24.66998656,Rep,41.51210311,53.15938384,69.1887869,12.130984870000006,2798.0
909,TX,throckmorton,77.0,617.0,48447,1520,1230.0,81.05263158,0.328947368,15.13157895,2.105263158,53.35526316,28.68421053,27.96052632,39438,3.133903134,19.43212067,80.1242236,100.0,Rep,43.35526315,46.64473684,80.56787933,19.875776400000007,694.0
910,TX,travis,359772.0,119278.0,48453,1148176,,49.66851772,7.909850058,33.73672677,17.51891696,49.64195385,43.39796338,8.455411017000001,64422,5.173920137,11.84195617,53.55339437,5.463522171,Demo,48.146625603,50.35804615,88.15804383,46.44660563,479050.0
911,TX,tyler,1185.0,5919.0,48457,21371,,79.73421927,10.67334238,7.248140003,2.241355107,45.60853493,36.10968134,20.75242151,45427,10.30444965,15.55984813,88.67648038,78.13103005,Rep,43.13789715,54.39146507,84.44015187,11.323519619999999,7104.0
912,TX,upshur,2364.0,11529.0,48459,40295,,80.94800844,8.643752327,7.670926914,3.050006204,50.59436655,38.01712371,16.81350043,47724,7.677340449,16.60272962,84.2161564,79.29990587,Rep,45.16937586,49.40563345,83.39727038,15.783843599999997,13893.0
913,TX,upton,169.0,854.0,48461,3475,,41.66906475,4.690647482,52.46043165,12.77697842,51.42446043,44.71942446,13.72661871,48220,4.484933427,24.62825279,90.10223048,100.0,Rep,41.553956830000004,48.57553957,75.37174721,9.897769519999997,1023.0
914,TX,uvalde,3528.0,4348.0,48463,27055,,27.554980600000004,0.06653114,70.44538902,12.25651451,51.13287747,44.99353169,16.048789499999998,39011,6.398944504,30.69963812,85.07237636,31.38420754,Rep,38.957678810000004,48.86712253,69.30036188,14.927623639999993,7876.0
915,TX,van zandt,2634.0,15182.0,48467,53070,39300.0,84.61089128,2.540041455,10.01695873,5.436216318,50.82720935,35.61334087,19.93216507,46555,5.8878267489999985,17.69882482,83.70046461,75.01854352,Rep,44.45449406,49.17279065,82.30117518,16.299535390000003,17816.0
916,TX,victoria,8046.0,19005.0,48469,90989,,46.02973986,5.677609381,45.46923254,6.338128785,50.95890712,42.43260174,14.61495346,54697,5.465934066,16.37221664,81.15235872,26.62657127,Rep,42.952444799999995,49.04109288,83.62778336,18.847641280000005,27051.0
917,TX,washington,3263.0,10134.0,48477,34544,,64.78404354,16.86834182,15.07642427,8.548517832,50.10710977,38.03844372,19.91662807,52718,4.873938687,17.42105947,77.95296054,53.49071712,Rep,42.04492821,49.89289023,82.57894053,22.047039459999993,13397.0
918,TX,webb,35159.0,13814.0,48479,266006,128840.0,3.482628211,0.269542792,95.47980121,26.48887619,51.28380563,52.40144959,8.584392832999999,38711,5.934846728999998,34.32345058,82.54607499,2.5996388390000003,Demo,39.014157577000006,48.71619437,65.67654942,17.453925010000006,48973.0
919,TX,wheeler,125.0,1679.0,48483,5642,3785.0,68.39773129999999,2.658631691,26.46224743,9.517901453,49.20241049,39.18823112,17.79510812,51082,5.4240990170000005,19.67860906,85.87987355,100.0,Rep,43.01666076000001,50.79758951,80.32139094,14.12012645,1804.0
920,TX,wichita,9971.0,23648.0,48485,132148,,66.72594364,9.873021158,18.17053607,6.840814844,48.11347883,44.3631383,13.86778461,45371,5.222687217,13.97889082,77.82584924,10.66692015,Rep,41.769077089999996,51.88652117,86.02110918,22.174150760000003,33619.0
921,TX,wilbarger,776.0,2639.0,48487,13061,,60.17150295,8.820151596,28.05298216,4.004287574,50.21820688,39.75958962,16.56840977,43635,6.111193919,21.98988971,84.45542279,21.89139269,Rep,43.67200061,49.78179312,78.01011029,15.54457721,3415.0
922,TX,wilson,4567.0,13025.0,48493,46444,33815.0,58.08715873,1.332787874,38.7541986,4.4849711480000005,49.81267763,38.21591594,14.55516321,68737,6.209076541,15.08626239,80.70361787,85.86141013,Rep,47.228920849999994,50.18732237,84.91373761,19.296382129999998,17592.0
923,TX,winkler,321.0,1123.0,48495,7723,,37.82208986,2.563770555,58.474686,13.71228797,48.73753723,47.02835686,11.0708274,54261,4.138735063,31.93240901,89.68804159,18.12939522,Rep,41.90081574,51.26246277,68.06759099,10.311958410000003,1444.0
924,TX,wood,2635.0,13987.0,48499,43198,33815.0,83.49923608,5.037270244,9.40089819,3.433029307,50.40742627,31.81165795,26.29751377,47814,9.319079712,14.86928105,82.86236063,74.1993137,Rep,41.89082828000001,49.59257373,85.13071895,17.137639370000002,16622.0
925,TX,yoakum,335.0,1558.0,48501,8316,,34.27128427,0.0,63.55218855,25.63732564,49.15824916,46.28427128,11.42376142,56655,9.136546185,28.57142857,82.18390805,37.32707196,Rep,42.2919673,50.84175084,71.42857143,17.81609195,1893.0
926,TX,young,821.0,5543.0,48503,18275,,79.10259918,1.258549932,17.66894665,5.389876881,50.76880985,36.99042408,19.3871409,46978,4.048042705,18.3509785,81.40840552,33.56873315,Rep,43.622435020000005,49.23119015,81.6490215,18.591594479999998,6364.0
927,TX,zapata,1392.0,821.0,48505,14335,,5.8667596789999985,0.013951866,94.11928845,29.18032787,49.87792117,50.93128706,11.72654343,36976,12.63616558,49.67377666,91.68130489,23.53402768,Demo,37.34216951,50.12207883,50.32622334,8.318695109999993,2213.0
928,UT,beaver,298.0,1620.0,49001,6437,,88.65931334,0.139816685,10.81249029,4.986795091,48.87369893,45.73559111,13.42240174,48083,3.701117318,8.660785886000001,78.64207431,56.52436265,Rep,40.84200715,51.12630107,91.339214114,21.357925690000002,1918.0
929,UT,carbon,1879.0,4387.0,49007,20733,,83.16210872,0.882650846,13.1384749,2.97110886,50.24839628,42.48782135,15.17870062,47793,7.565252855,12.0556062,84.51838347,33.71489978,Rep,42.33347803,49.75160372,87.9443938,15.481616529999997,6266.0
930,UT,daggett,80.0,335.0,49009,751,590.0,95.87217044,0.0,2.396804261,2.663115846,42.21038615,34.62050599,20.23968043,75938,4.934210526,4.905660377,85.47169811,100.0,Rep,45.13981358,57.78961385,95.094339623,14.528301889999995,415.0
931,UT,garfield,388.0,1626.0,49017,5020,3610.0,89.96015936,0.398406375,5.577689242999999,3.227091633,47.39043825,38.82470120000001,18.86454183,45221,6.125166445,9.253640777000001,79.91504854,100.0,Rep,42.31075696999999,52.60956175,90.746359223,20.08495146,2014.0
932,UT,grand,2138.0,1935.0,49019,9428,,87.92957149,0.254560882,9.864234196,4.879083581000001,48.93932966,35.22486211,15.78277471,43529,7.320842187,8.478617196,72.85054388,25.38753388,Demo,48.99236318,51.06067034,91.521382804,27.149456119999996,4073.0
933,UT,iron,2846.0,11286.0,49021,47751,32560.0,86.55525539,0.584280957,8.253230299,4.3978136580000005,50.29423468,51.76436096,11.47201106,43799,8.077943464,7.925220782,71.73223229,22.55485995,Rep,36.76362798,49.70576532,92.074779218,28.26776771,14132.0
934,UT,juab,492.0,3320.0,49023,10507,,92.55734272,0.247454078,4.492243266,1.4371371469999998,47.98705625,49.65261254,11.70648139,54861,4.224119063,7.890222985,83.10463122,43.47062268,Rep,38.64090607,52.01294375,92.109777015,16.89536878,3812.0
935,UT,kane,746.0,2135.0,49025,7216,5495.0,91.69900222,0.22172949,4.47616408,3.076496674,50.47117517,36.03104213,21.68791574,50517,6.491545894,5.042016807,74.66986795,54.91929825,Rep,42.281042129999996,49.52882483,94.957983193,25.330132050000003,2881.0
936,UT,morgan,600.0,4144.0,49029,10645,,94.99295444,0.469704086,2.658525129,2.912165336,49.23438234,48.276186,11.21653358,80865,3.684210526,2.134453782,61.96638655,62.84718555,Rep,40.50728042,50.76561766,97.865546218,38.03361345,4744.0
937,UT,piute,77.0,524.0,49031,1859,,95.21247983,0.053792361,4.35718128,1.022054868,46.47660032,31.46853147,26.46584185,37112,3.785488959,16.98956781,79.28464978,100.0,Rep,42.065626679999994,53.52339968,83.01043219,20.715350220000005,601.0
938,UT,salt lake,186856.0,207719.0,49035,1092518,,72.56328958,1.569676655,17.73590916,12.41187788,49.76430594,46.44335379,9.620344928,64601,5.064211375,10.23825303,67.19930651,0.903312274,Rep,43.936301281999995,50.23569406,89.76174697,32.80069349,394575.0
939,UT,san juan,2096.0,2934.0,49037,15540,,45.30888031,0.102960103,5.18018018,1.666666667,49.87773488,49.29214929,11.57014157,41108,8.175004357999999,15.83607674,82.51787944,77.86518378,Rep,39.13770914,50.12226512,84.16392326,17.48212056,5030.0
940,UT,sanpete,1139.0,7367.0,49039,28551,,86.18262057,0.647963294,9.523309166,4.0944275160000005,47.20325032,48.47115688,12.74211061,48866,8.082131935,10.80715559,80.53113666,40.92804256,Rep,38.78673251,52.79674968,89.19284440999999,19.46886334,8506.0
941,UT,sevier,771.0,5810.0,49041,20913,,92.24405872,0.34428346,4.882130732,1.989193325,48.89303304,43.8770143,15.58360828,48872,5.340290885,10.55663682,83.49552355,64.71493126,Rep,40.53937742,51.10696696,89.44336318,16.50447645,6581.0
942,UT,uintah,1135.0,7946.0,49047,36308,,81.93786493,0.407623664,8.122176931,3.010355844,48.95615291,50.21482869,9.127465021,67943,5.475275898,13.18920488,85.09382859,46.84853320000001,Rep,40.657706289000004,51.04384709,86.81079512,14.906171409999999,9081.0
943,UT,utah,28856.0,135240.0,49049,564177,345235.0,83.35061514,0.519517811,11.15235112,6.982737687,49.58798391,58.74911597,7.143325588,64321,4.881661299,6.376660189,61.86240704,3.326983684,Rep,34.107558442,50.41201609,93.623339811,38.13759296,164096.0
944,UT,wasatch,3467.0,8126.0,49051,27895,,83.90034056,0.060942821,13.29987453,9.768775766000001,49.18085678,46.48503316,9.417458326,71337,3.652868555,7.726202692,63.05909338,26.85082873,Rep,44.097508514,50.81914322,92.273797308,36.94090662,11593.0
945,VA,albemarle,35701.0,16371.0,51003,104287,,77.42479887,9.319474142999999,5.592259821,9.917822931,52.1071658,39.46321210000001,16.45459166,70342,3.2445745980000003,8.612515351,48.46628395,45.02273416,Demo,44.082196239999995,47.8928342,91.387484649,51.53371605,52072.0
946,VA,alexandria city,53307.0,10734.0,51510,151473,,52.03633651,21.06844124,16.74159751,27.77788781,51.77094268,34.73424307,10.0176269,89200,3.983338476,8.620480043999999,37.91118135,0.0,Demo,55.24813003000001,48.22905732,91.379519956,62.08881865,64041.0
947,VA,alleghany,1952.0,3433.0,51005,15919,12705.0,91.94044852,5.207613544,1.43225077,1.300332935,51.07732898,31.66028017,23.90225517,45538,4.56098648,15.53754266,83.7116041,52.39384615,Rep,44.43746466,48.92267102,84.46245734,16.288395899999998,5385.0
948,VA,amelia,1938.0,3823.0,51007,12793,10060.0,72.20354882,23.52849214,1.188149769,0.242320019,48.08098179,34.56577816,18.16618463,58269,4.030710173,18.74719857,85.9255939,100.0,Rep,47.26803720999999,51.91901821,81.25280143,14.074406100000004,5761.0
949,VA,amherst,4541.0,7779.0,51009,31999,,75.61173787,17.84430763,2.184443264,1.712553517,52.04225132,34.78546205,18.86621457,47002,5.526959207000001,17.25272283,81.12024894,63.66333879,Rep,46.34832338,47.95774868,82.74727717,18.879751060000004,12320.0
950,VA,appomattox,1828.0,4751.0,51011,15314,,76.63575813,20.56288364,1.214574899,0.927256106,51.52148361,35.0724827,18.96957033,52134,4.493087558,16.43469444,80.44981104,100.0,Rep,45.95794697000001,48.47851639,83.56530556,19.55018896,6579.0
951,VA,arlington,87258.0,16495.0,51013,226092,160430.0,62.88457796,8.401889496,15.38134919,22.74914637,50.17780373,39.26852786,9.328061143,108706,3.3997432360000004,6.236271663999998,26.33543957,0.0,Demo,51.403410997,49.82219627,93.763728336,73.66456043,103753.0
952,VA,augusta,8427.0,20796.0,51015,74330,,91.64805597,3.944571505,2.427014664,1.925198439,49.45244181,33.14543253,18.82012646,56802,4.887197308,13.47113594,76.67970205,66.4379661,Rep,48.03444101000001,50.54755819,86.52886406,23.320297949999997,29223.0
953,VA,bath,576.0,1142.0,51017,4558,,91.66301009,2.106186924,3.005704256,2.676612549,45.91926283,31.59280386,20.9960509,44985,8.681273252999999,12.65566174,84.56414712,100.0,Rep,47.411145239999996,54.08073717,87.34433826,15.435852879999999,1718.0
954,VA,bland,504.0,1916.0,51021,6612,,94.54022989,4.325468845,0.589836661,0.93768905,43.54204477,28.85662432,19.82758621,47800,6.503772907,10.82251082,83.82526564,100.0,Rep,51.31578946999999,56.45795523,89.17748918,16.174734360000002,2420.0
955,VA,botetourt,4543.0,10720.0,51023,33192,26145.0,93.19715594,2.958544228,1.452157146,2.654254037,50.51518438,32.01675102,19.98373102,61470,4.095441595,8.400599151,72.66372639,64.09738144,Rep,47.99951796,49.48481562,91.599400849,27.336273610000006,15263.0
956,VA,bristol city,1770.0,3427.0,51520,17340,13500.0,88.05651672,6.689734717,1.978085352,1.274509804,53.37946943,36.07843137,19.45213379,35801,8.680809559,16.44795827,76.56695737,0.039248668,Rep,44.469434840000005,46.62053057,83.55204173,23.433042630000003,5197.0
957,VA,brunswick,3717.0,2394.0,51025,16573,13430.0,40.86164243,54.73360285,1.98515658,1.936885295,47.69806311,34.02522175,19.01285223,38858,6.790210779,22.72041569,87.61314113,75.50762877,Demo,46.96192602,52.30193689,77.27958431,12.386858869999998,6111.0
958,VA,buchanan,1785.0,4095.0,51027,23158,18885.0,95.35797565,2.793850937,0.272044218,1.209085413,49.59409275,31.52258399,19.3237758,30335,9.680401479,29.972846500000006,90.06297302,100.0,Rep,49.15364021,50.40590725,70.0271535,9.937026979999999,5880.0
959,VA,buena vista city,666.0,1047.0,51530,6610,,88.51739788,1.664145234,1.255673222,0.680786687,55.88502269,44.11497731,16.61119516,29109,6.142668428,18.84233471,83.84596755,3.894736842,Rep,39.27382753,44.11497731,81.15766529,16.154032450000003,1713.0
960,VA,campbell,6305.0,15239.0,51031,55061,42760.0,80.44895661,13.97359292,1.975990265,2.617097401,51.42659959,35.84751457,18.12898422,47005,4.328753218,14.58722881,79.63423068,61.11374494,Rep,46.02350121,48.57340041,85.41277119,20.36576932,21544.0
961,VA,carroll,2459.0,8042.0,51035,29733,,95.2645209,0.68274308,2.952947903,2.078498638,49.89742037,31.11357751,21.7435173,37048,5.279366476,19.62305481,87.18568886,97.1439984,Rep,47.14290519,50.10257963,80.37694519,12.814311140000001,10501.0
962,VA,charles city,2131.0,1168.0,51036,7086,5895.0,41.02455546,46.95173582,1.792266441,1.6652554330000002,51.22777307,27.94242168,21.21083827,54167,7.286432161,22.73811709,87.26371811,100.0,Demo,50.84674005000001,48.77222693,77.26188291,12.73628189,3299.0
963,VA,charlotte,1871.0,2792.0,51037,12232,9540.0,67.28253761,30.65729235,0.948332243,0.662197515,49.95912361,35.08011772,20.37279267,33837,6.997030438,20.02827521,86.95805844,100.0,Rep,44.54708961,50.04087639,79.97172479,13.041941559999998,4663.0
964,VA,charlottesville city,17641.0,2346.0,51540,45538,,65.96249286,18.6393781,5.039747024,12.15248803,51.56352936,49.53225877,9.414115684,50727,3.874950219,9.677532422,49.96144409,0.0,Demo,41.053625546,48.43647064,90.322467578,50.03855591,19987.0
965,VA,chesterfield,83091.0,67835.0,51041,331839,,63.33101293,22.24391949,7.943611209,7.949336877,51.84743204,39.22203237,12.81193591,73869,6.433372216,8.568352382999999,62.31033418,5.92880001,Demo,47.96603172,48.15256796,91.431647617,37.68966582,150926.0
966,VA,colonial heights city,2105.0,4183.0,51570,17554,,75.5839125,12.97140253,5.303634499,7.496866811,54.03896548,36.84060613,20.19482739,49639,8.363721915,10.99232904,78.13775094,0.0,Rep,42.96456648,45.96103452,89.00767096,21.862249059999996,6288.0
967,VA,covington city,785.0,957.0,51580,5650,,81.46902655,14.54867257,1.256637168,1.85840708,48.61946903,35.52212389,20.0,34703,5.229318473999999,15.14533401,88.73023967,0.0,Rep,44.47787611,51.38053097,84.85466599,11.269760329999997,1742.0
968,VA,craig,544.0,1615.0,51045,5195,,98.11357074,0.153994225,0.019249278,0.019249278,51.70356112,29.12415784,19.5572666,40500,5.558194774,12.92689097,87.04781179,100.0,Rep,51.318575560000006,48.29643888,87.07310903,12.952188210000003,2159.0
969,VA,culpeper,8093.0,10913.0,51047,48952,34495.0,71.67429319,13.94222912,9.319333224,7.656479817,49.72217683,38.82578853,14.01372773,66160,6.444188723,16.35734411,77.67364939,61.92250851,Rep,47.160483740000004,50.27782317,83.64265589,22.326350610000006,19006.0
970,VA,danville city,9418.0,5518.0,51590,42360,32385.0,44.38621341,48.82672332,3.585930123,3.250708215,54.25165250000001,37.60387158,19.60339943,33721,11.82214289,20.23246246,81.79044092,4.515155034,Demo,42.79272899,45.74834749999999,79.76753754,18.209559080000005,14936.0
971,VA,dickenson,1524.0,2926.0,51051,15304,12115.0,97.9939885,0.764506012,0.744903293,0.581547308,48.94145321,33.22007318,18.80554104,31226,7.1802543010000015,26.15231368,89.28733134,100.0,Rep,47.97438578,51.05854679,73.84768632000001,10.712668660000006,4450.0
972,VA,dinwiddie,4865.0,5626.0,51053,28155,21820.0,62.31575209,32.13638785,3.0580713910000004,2.88048304,50.61978334,35.28680519,16.18185047,51579,9.342828938,18.87107379,83.07116484,71.20817114,Rep,48.531344340000004,49.38021666,81.12892621,16.928835160000006,10491.0
973,VA,emporia city,1163.0,608.0,51595,5565,,31.6262354,63.95327942,3.2524708,3.575920934,53.92632525,41.06019766,16.92722372,27169,18.77118644,23.0873209,84.67153285,6.310106293,Demo,42.01257862,46.07367475,76.91267909999999,15.328467149999994,1771.0
974,VA,essex,2266.0,2115.0,51057,11130,,54.76190476,40.92542677,0.251572327,1.509433962,53.84546271,34.34860737,20.44025157,47527,6.216169024,17.87928635,83.34809566,77.27558067,Demo,45.21114106,46.15453729,82.12071365,16.65190434,4381.0
975,VA,fairfax,340740.0,129095.0,51059,1132887,715975.0,52.32075220000001,9.174260098,16.05985416,30.30840675,50.49788726,38.75735179,11.52515652,114329,4.665275487,8.282040209,39.73990093,1.393975924,Demo,49.71749169,49.50211274,91.717959791,60.26009907,469835.0
976,VA,fluvanna,5981.0,5793.0,51065,26046,,78.71842125,13.83321815,3.29417185,2.844966598,54.59571527,33.92459495,18.4903632,66425,5.337257397,10.65945946,68.99459459,62.9130824,Demo,47.585041849999996,45.40428473,89.34054054,31.005405409999995,11774.0
977,VA,franklin,6995.0,14849.0,51067,56230,,87.07451538,8.218033078,2.688956073,2.167881914,50.93010848,33.10332563,20.70247199,48720,6.360869888,14.59714936,79.35019301,89.23057747,Rep,46.19420238,49.06989152,85.40285064,20.649806990000002,21844.0
978,VA,franklin city,1894.0,1065.0,51620,8413,6270.0,37.76298586,58.59978605,1.06977297,1.866159515,56.03233092,38.23844051,17.92464044,38333,14.61444308,18.79986126,77.61012834,3.250990445,Demo,43.836919050000006,43.96766908,81.20013874,22.389871659999997,2959.0
979,VA,frederick,12885.0,20640.0,51069,82321,,84.93822961,4.03542231,7.437956292999999,6.003328434,50.28607524,37.41208197,15.047193300000002,68929,5.054950015,11.90425418,71.17496535,44.77236447,Rep,47.540724729999994,49.71392476,88.09574582,28.825034650000006,33525.0
980,VA,fredericksburg city,6621.0,2832.0,51630,27853,20995.0,60.07252361,21.76426238,10.82468675,9.15161742,53.08943381,50.74498259,10.401034,53980,7.38572094,8.722097196,57.70330272,1.165280408,Demo,38.85398341,46.91056619,91.27790280400001,42.29669728,9453.0
981,VA,galax city,620.0,1198.0,51640,6858,,74.23447069,6.853310003,17.45406824,10.6882473,52.02682998,32.92505104,21.84310295,31110,6.612641815,23.43655131,90.36632261,13.71769384,Rep,45.23184601,47.97317002,76.56344869,9.633677390000003,1818.0
982,VA,goochland,5443.0,7472.0,51075,21979,,77.46940261,16.95254561,2.456890668,3.498794304,50.90313481,29.82847263,19.28204195,82326,5.131991877,9.435236341,63.92879067,96.99313902,Rep,50.88948542000001,49.09686519,90.564763659,36.07120933,12915.0
983,VA,grayson,1412.0,4249.0,51077,15180,,93.4914361,2.272727273,2.924901186,1.805006588,50.83662714,29.63768116,23.22134387,31002,7.129037059,20.79329023,89.34125459,99.87767978,Rep,47.14097497,49.16337286,79.20670977,10.658745409999995,5661.0
984,VA,greene,3183.0,4749.0,51079,19085,,84.46423893,6.072832067,5.166361017,4.542834687,51.16059733,37.33298402,15.38380927,61615,7.804627249,16.51327299,75.57617707,51.24164538,Rep,47.28320671,48.83940267,83.48672701,24.42382293,7932.0
985,VA,greensville,2109.0,1363.0,51081,11698,,37.36536160000001,57.49700804,3.855359891,2.470507779,37.9893999,32.749187899999995,14.985467600000002,40559,6.637970095,23.41801386,91.50115473,87.01298701,Demo,52.265344500000005,62.0106001,76.58198614,8.498845270000004,3472.0
986,VA,halifax,5869.0,7691.0,51083,35305,27635.0,59.88386914,36.55289619,1.914742954,1.509701175,52.2900439,33.46268234,21.79011471,37001,5.400130124,20.99817648,84.17505748,77.08120637,Rep,44.74720295,47.7099561,79.00182352,15.824942519999993,13560.0
987,VA,hampton city,37078.0,12696.0,51650,136789,,39.71518178,49.27150575,5.289899042,4.623178764,51.76293415,42.14520173,13.66191726,49890,8.916866091000001,9.861227923,75.99929175,0.248843098,Demo,44.19288101000001,48.23706585,90.138772077,24.000708250000002,49774.0
988,VA,harrisonburg city,9234.0,4056.0,51660,51979,,68.3333654,6.3871948289999985,18.18426672,16.57784875,52.1787645,59.43746513,8.14559726,40494,5.911403771,14.93271941,63.75183583,0.0,Demo,32.41693761,47.8212355,85.06728059,36.24816417,13290.0
989,VA,henry,7061.0,11471.0,51089,52209,,70.44379322,22.14752246,5.211745101,2.844337183,51.93549005,32.33925185,21.70123925,34992,9.429073342,20.79926141,88.43840675,60.72094698,Rep,45.9595089,48.06450995,79.20073859,11.561593250000001,18532.0
990,VA,highland,400.0,772.0,51091,2230,,99.55156951,0.0,0.0,0.313901345,55.42600897,20.53811659,36.05381166,44877,1.306532663,15.91770439,77.58527342,100.0,Rep,43.40807175,44.57399103,84.08229561,22.414726580000007,1172.0
991,VA,hopewell city,3878.0,2894.0,51670,22332,,49.8925309,38.85455848,7.182518359,4.549525345,53.50617947,40.24717894,15.69944474,40814,10.83809524,19.08232119,85.61403509,0.0,Demo,44.05337632,46.49382053,80.91767881,14.385964909999998,6772.0
992,VA,isle of wight,7357.0,9171.0,51093,36027,,70.86907042,22.34157715,2.623032725,1.962417076,51.1477503,33.81075305,17.237072199999997,66835,8.147160757,13.36637527,72.63112707,57.38588035,Rep,48.95217475,48.8522497,86.63362473,27.368872929999995,16528.0
993,VA,james city,20146.0,17955.0,51095,71900,55350.0,76.36161335,13.0069541,5.2878998610000005,6.678720445,51.49374131,32.93880389,23.02781641,80226,4.919583728,6.134473197999999,52.23159273,15.85160202,Demo,44.0333797,48.50625869,93.865526802,47.76840727,38101.0
994,VA,king and queen,1318.0,1615.0,51097,7140,5645.0,66.02240896,26.48459384,3.095238095,2.717086835,48.55742297,31.21848739,21.14845938,48852,5.99527466,14.52556121,80.77721185,100.0,Rep,47.633053229999994,51.44257703,85.47443879,19.22278815,2933.0
995,VA,king william,2675.0,4707.0,51101,16156,,76.25649913,18.52562515,0.773706363,1.881653875,50.46422382,37.02030205,14.372369400000002,64297,3.940298507,11.65644172,81.39059305,83.21305303,Rep,48.60732855,49.53577618,88.34355828,18.609406949999993,7382.0
996,VA,lancaster,2683.0,2947.0,51103,11055,,68.68385346,28.21347806,1.682496608,2.035278155,53.61374943,25.33695161,34.88919041,50118,5.390100671,10.69703244,70.25534852,100.0,Rep,39.77385798,46.38625057,89.30296756,29.74465148,5630.0
997,VA,lee,1671.0,5096.0,51105,24911,19965.0,92.94287664,4.122676729,1.798402312,1.340773152,47.48103248,32.30701297,18.62630966,31577,12.26173225,24.57080964,88.36718115,99.56227772,Rep,49.066677369999994,52.51896752,75.42919036,11.632818850000007,6767.0
998,VA,lexington city,1511.0,569.0,51678,7036,6335.0,80.54292211,8.996588971,4.178510517,3.936895964,43.44798181,67.36782263,14.19840819,34464,3.926589842,14.96249507,55.11251479999999,0.0,Demo,18.43376917999999,56.55201819,85.03750493,44.88748520000001,2080.0
999,VA,loudoun,106064.0,58369.0,51107,362435,,58.55974175,7.072716487,13.30086774,23.38212369,50.52492171,41.53020542,8.009712086,125672,3.922869378,6.533699542000001,41.15988113,12.60090102,Demo,50.460082494,49.47507829,93.466300458,58.84011887,164433.0
1000,VA,lunenburg,1943.0,2480.0,51111,12450,,59.87148594,31.3815261,4.21686747,4.120481928,47.80722892,32.10441767,19.78313253,39911,6.208471761,24.23643155,88.24434190000002,100.0,Rep,48.11244979999999,52.19277108,75.76356845000001,11.755658099999977,4423.0
